SRC_Entity_ID;SRC_Entity_HashKey;SRC_Entity_Type;TGT_Enity_ID;TGT_Entity_Type;TGT_Entity_HASKEY;Entity_Relationship_Type;CreateTimeStamp;EFFDT;TERMDT;HashKey;Version;Status
Snowflake~DEFAULT~DEFAULT~RS-1;5S7MO4JV3DH1C1VDKCUHGHD2GP;Select_list;Snowflake~DEFAULT~DEFAULT~RS-1~67~order_id;Column;6AL33404AENKKKAFR3QTRFI4HO;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;2CKAKU49R9FPF4GUH8E46UKTGU;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~30~*;Column;50017P9ARCJHJLIKKDAGCQV2UQ;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;LBB6BSBHJR46H91JC1CF6CFJV;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~30_2~AMOUNT;Column;53N2HUMURUC65OA7CFG260BS96;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;5FBHE4RTVRTDN243FL4JAMDKP3;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~30_0~ORDER_ID;Column;427381TN0R2E9M16L69EJHDC6R;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6M42VDLFL23USUM5E69MURS0KU;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;2UFNO0IIS23283KC5MDI9RRT3Q;Select_list;Snowflake~DEFAULT~DEFAULT~RS-2~66~status;Column;67V93IA6E2C0M13RH4KI4UJFRO;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;12O28TUFUS4Q4VUK16FTEBCMLD;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;2MG4KALOMJVPIVI3BB67QP73CJ;Select_list;Snowflake~DEFAULT~DEFAULT~RS-3~36~amount;Column;9TTHLRGUFBM2KTDJFD2HRVL67;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;2Q58DF1N6URR0L2OK24BKCTQ5Q;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;2MG4KALOMJVPIVI3BB67QP73CJ;Select_list;Snowflake~DEFAULT~DEFAULT~RS-3~35~order_id;Column;6E502SGQMK9DMJJCSUNT56QDLP;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;67PQS2VKJTVQUNH30UKS07OQ4;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~46~RelationRows;Column;6R6Q1PRPTD36H7NN3K76O1RT3J;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;4CTUFVUOEF9HS0KJFAQFI93VK4;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~51~amount;Column;422VKOTDN3TUT1UP813DDQAGH5;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;5P5N0JSSAMUBE2TTDKBCI3GMUL;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~49~customer_id;Column;U3ULB0T6D8NL43RAAR85DFQ67;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;36GHIDKT3P3ODKF9G88UNTINM7;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~50~order_date;Column;14J4QCR8QQDC11Q09HFNGDF0AB;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6T3MA3VQ7FANJQGCG52Q60C08P;1;I
Snowflake~DEFAULT~DEFAULT~RS-4;4TS64US8HOGTUBAU0VN7P9E5PC;Select_list;Snowflake~DEFAULT~DEFAULT~RS-4~48~order_id;Column;7TSUG3H44OI8RJ4KL3DPSQVH6H;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;482OU5EK41UPL46K1NDD1PV6MF;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~60~RelationRows;Column;22ULKOL0J3ISMF2GLC0FVP55B9;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;70RK786NNRUVP96FC613E6G76I;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~65~amount;Column;35HG5C76R5I0D0SSRRHG0OGP3P;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;6MN0F6H741E7NKH1EJR36S1LN3;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~63~customer_id;Column;4Q6G6VK62MS83L8D5SS9QE0MH9;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;5IUR3CBEB69MOH0GKGCQOKGTQ0;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~64~order_date;Column;5Q0LT79DKGOP4G87H5H2RJMVOV;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;4CPNJOHRVHIOI25GVQ0KL6VDLF;1;I
Snowflake~DEFAULT~DEFAULT~RS-5;7ORITKE87CT17ECSU99IQ2KII;Select_list;Snowflake~DEFAULT~DEFAULT~RS-5~62~order_id;Column;2O4EGK34Q105V2DDIL3EQFMIGT;Select_list_HAS_Column;20230801172340;20230801172340;99991231000000;OU9TNM5MAVFOL0G5O77O7AAF;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;6DJ5RJRBLDEURM05Q9UC14SL2A;Function;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~42~case-when;Column;28NGBNL3B6J8NHVEDQ9LR86EEU;Function_HAS_Column;20230801172340;20230801172340;99991231000000;JSMDLKQN51PA6GEMMI12NJ4FN;1;I
Snowflake~DEFAULT~DEFAULT~COALESCE;6G2NBASI16M64VPIL93BUVUVMN;Function;Snowflake~DEFAULT~DEFAULT~COALESCE~54~coalesce;Column;3ICGVKAEMSGVLHJUL8PVQFTAD0;Function_HAS_Column;20230801172340;20230801172340;99991231000000;6IE3KD0KN4CDTUBR6MBJ6ATNF0;1;I
Snowflake~DEFAULT~DEFAULT~SUM;2I6JF92HSLT1BTFS5477LAJLOG;Function;Snowflake~DEFAULT~DEFAULT~SUM~39~sum;Column;41MV5VEHNOJ2H70KF0NAFV6IF9;Function_HAS_Column;20230801172340;20230801172340;99991231000000;5C6CL6FPMDCEITCULF4BT47G96;1;I
Snowflake~ANALYTICS;M1DQ9IN95AN7LIVS5AQJRVSC8;Database;Snowflake~ANALYTICS~DBT_GGITHIRI;Schema;6OJ1RV0RECF7TMUI7K8HU8UG0K;Database_HAS_Schema;20230801172340;20230801172340;99991231000000;479PQ45771QGJNRB4CVDKJ0NEH;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI;6OJ1RV0RECF7TMUI7K8HU8UG0K;Schema;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_ORDERS;Table;4MRQBC9S5G1PATILTVJTKIN639;Schema_HAS_Table;20230801172340;20230801172340;99991231000000;2NJLDVG8KTFFVJEMSU3JAFO11F;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI;6OJ1RV0RECF7TMUI7K8HU8UG0K;Schema;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;Table;7JM8O7SKFJIHFCRP7AV24ESSQR;Schema_HAS_Table;20230801172340;20230801172340;99991231000000;4I3SSUFB41JIB2D5A3EVV6H520;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;43KJ7P7H0O8IH06K03L0618HU8;Column;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~34~case-when;Column;EMPKVTJ3C51MLTGIV2CSB4N6D;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;54MU5N7ETBHR94C5GJL4K9LAJN;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~9~order_id;69PTHJSNJUR0DRK3UF52DKVLML;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14_0~ORDER_ID;Column;4N4690C1PJFRMB6CEEJ6DMTPF9;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;8LAGFJP3DRHM3U40OI8HIJOAB;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~10~payment_method;1FNMNJ7L5FL7MMKPS7G8VS9FMV;Column;Snowflake~DEFAULT~DEFAULT~RS-1~61~payment_method;Column;JHKD3CT2768J6E26J5710GBFF;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4ET90DTTGB4VI39QSS3B41A25T;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_0~ORDER_ID;4N4690C1PJFRMB6CEEJ6DMTPF9;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_0~ORDER_ID;Column;4QQRCSBKMS50AM67E9N2ADR169;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;56T8K4VCPCM5ILROPIS4THCM3E;1;I
Snowflake~DEFAULT~DEFAULT~SUM~38~sum;4L51H4B5Q4FR01KD9RL9CKUKRV;Column;Snowflake~DEFAULT~DEFAULT~RS-2~35~coupon_a;Column;59L8R6M0BSNB6LGJFB61H2P42D;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;7M7U6GDA2PSOJIMPK4HO3RDSSJ;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~11~amount;265GOFDUIAOEA5JEOCDCNILTPB;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14_2~AMOUNT;Column;2HJNMQ3G6RDNN04EMV3MSEIBR7;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;1J43TFBKVD3LJO0D1QTNH8KVSU;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~61~payment_method;JHKD3CT2768J6E26J5710GBFF;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_1~PAYMENT_METHOD;Column;5SHIFFMEE582ITDVAE6TC3MC3R;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4KHQBEFCS5TIBJOJECD3MRE37T;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~41~case-when;6TRIV1DTUQ9DM5TVSOSJBSO5ER;Column;Snowflake~DEFAULT~DEFAULT~SUM~38~sum;Column;4L51H4B5Q4FR01KD9RL9CKUKRV;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;5M0KH32EMPQ64J4TU538G6G6U6;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_2~AMOUNT;2HJNMQ3G6RDNN04EMV3MSEIBR7;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;Column;43KJ7P7H0O8IH06K03L0618HU8;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;1NN677HJNPM2HDO559TBB4JMKU;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;43KJ7P7H0O8IH06K03L0618HU8;Column;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~41~case-when;Column;6TRIV1DTUQ9DM5TVSOSJBSO5ER;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4Q4A7S9JOEDSQS6GAO0KRD7B9;1;I
Snowflake~DEFAULT~DEFAULT~SUM~45~sum;5BF2U1LIDFQ9T0RBJTI2ENR3F3;Column;Snowflake~DEFAULT~DEFAULT~RS-2~42~gift_card_a;Column;28RDUT95D94OA3UUE2AENBORRL;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;2KUPAFQS2DRJMM6AEPA1K0KGKQ;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~9~order_id;69PTHJSNJUR0DRK3UF52DKVLML;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;3LT1RQCS3D992R8GSMTV414PD5;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~10~payment_method;1FNMNJ7L5FL7MMKPS7G8VS9FMV;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;6DH5O375OPBSS11GHBVKNP2SI9;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~11~amount;265GOFDUIAOEA5JEOCDCNILTPB;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;5KRKTPMEUMR1DS3TM4SEKP3VKO;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~15~*;13D1CV73R1IJ0TPMULRNE156NL;Column;Snowflake~DEFAULT~DEFAULT~RS-1~14~*;Column;4NNFSUNSI94T7ETIKKR0FFCPKN;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;2BK01K8SM25M69KAJH28K3S5VR;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~*;4NNFSUNSI94T7ETIKKR0FFCPKN;Column;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16~*;Column;1JRBGG1IHMVM8VUA45DJ080OVO;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;194N80MMFCVMLBPLE6BG50IT1V;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_0~ORDER_ID;4QQRCSBKMS50AM67E9N2ADR169;Column;Snowflake~DEFAULT~DEFAULT~RS-2~19~order_id;Column;2FPKR9E4GQOF2JIC7JBOOPDAHI;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4KMA3BI48138GREB8P513U3OGD;1;I
Snowflake~DEFAULT~DEFAULT~SUM~23~sum;2R059RFDPNE94BBU9FL6OK1JKM;Column;Snowflake~DEFAULT~DEFAULT~RS-2~20~bank_transfer_a;Column;372FB2BINCJP6934K585TNQHL6;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4RP2L9QUVB9EKVSSBU9VCQNCVB;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~26~case-when;422P9T9IF5NBSD421GSPICTQEP;Column;Snowflake~DEFAULT~DEFAULT~SUM~23~sum;Column;2R059RFDPNE94BBU9FL6OK1JKM;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;1OBEGVCTK42Q4L6SO9GG9CI8MR;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;43KJ7P7H0O8IH06K03L0618HU8;Column;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~26~case-when;Column;422P9T9IF5NBSD421GSPICTQEP;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;2RLBM5F1E4767CH0VVE4O0NI7R;1;I
Snowflake~DEFAULT~DEFAULT~SUM~31~sum;4QF6786D6G7OU1B7P47LKQ6F95;Column;Snowflake~DEFAULT~DEFAULT~RS-2~28~credit_card_a;Column;2PVEIDVSIK19S1VL57VHFOM5V0;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;1P3HCKQGJDRC8GR1L9UF6QE75H;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~48~case-when;1LRK90H64SCV3N5FFU4NOAT66B;Column;Snowflake~DEFAULT~DEFAULT~SUM~45~sum;Column;5BF2U1LIDFQ9T0RBJTI2ENR3F3;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;12J25G4NK6V7OL85I14KH8RNC6;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;43KJ7P7H0O8IH06K03L0618HU8;Column;Snowflake~DEFAULT~DEFAULT~CASE-WHEN~48~case-when;Column;1LRK90H64SCV3N5FFU4NOAT66B;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;6L2NSDG958KARIC3GN3I2JCU46;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~19~order_id;2FPKR9E4GQOF2JIC7JBOOPDAHI;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~49~order_id;Column;46613809I8RN5DL11QFFMSEF7A;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4EDS7M1OM4H8J8A1E467RBUSUH;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~20~bank_transfer_a;372FB2BINCJP6934K585TNQHL6;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~50~bank_transfer_a;Column;29UM8G83G2DSHRTHU33JEOBF5F;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;1Q5SNI40HI809J6S6PIVT0J0DS;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~28~credit_card_a;2PVEIDVSIK19S1VL57VHFOM5V0;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~51~credit_card_a;Column;1E06DV3NGSABN6JQR1HNPV25N0;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;6KEK716NJ06JMNGKNG57T9SKGL;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~35~coupon_a;59L8R6M0BSNB6LGJFB61H2P42D;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~52~coupon_a;Column;29VFK42IM0SR3TPK79V0HUTS3N;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;26DGBHN380F0LFLT0AC9AHGRP0;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~42~gift_card_a;28RDUT95D94OA3UUE2AENBORRL;Column;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~53~gift_card_a;Column;4B8O3B2LKVQ88NN1LB99OT99KS;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;3MDSVT1QTBQ8JJRP8RI88SB5MF;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~49~order_id;46613809I8RN5DL11QFFMSEF7A;Column;Snowflake~DEFAULT~DEFAULT~RS-3~56~order_id;Column;59TQCSKKNDV3SO65MTN5NC243H;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;7J9U6916S3UOMCBO36MO9UKJI;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~50~bank_transfer_a;29UM8G83G2DSHRTHU33JEOBF5F;Column;Snowflake~DEFAULT~DEFAULT~RS-3~57~bank_transfer_a;Column;4FLD20MFO61J9I1I9T5183F445;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;11S250VGGJJRUK5M8EJESFHOVP;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~51~credit_card_a;1E06DV3NGSABN6JQR1HNPV25N0;Column;Snowflake~DEFAULT~DEFAULT~RS-3~58~credit_card_a;Column;4CLTGINGOVIOPGOEIENVKPPN5P;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;4SUPKVBE47D166R5M9P300FNP5;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~34~case-when;EMPKVTJ3C51MLTGIV2CSB4N6D;Column;Snowflake~DEFAULT~DEFAULT~SUM~31~sum;Column;4QF6786D6G7OU1B7P47LKQ6F95;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;27VL4SQ9DMIFQ2SHTI5EGCNHKV;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~52~coupon_a;29VFK42IM0SR3TPK79V0HUTS3N;Column;Snowflake~DEFAULT~DEFAULT~RS-3~59~coupon_a;Column;5NEI0T4HHTNT5M17J468HBQUBN;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;57I1TUUBB6EVDBO841C0QJ4329;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~53~gift_card_a;4B8O3B2LKVQ88NN1LB99OT99KS;Column;Snowflake~DEFAULT~DEFAULT~RS-3~60~gift_card_a;Column;4PJHA12G1DU96SF73F3Q19B0MS;Column_CONNECT_TO_Column;20230801172348;20230801172348;99991231000000;6JU4PHTBGTEL1KS839S1KDGIRM;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~15~*;Column;13D1CV73R1IJ0TPMULRNE156NL;Table_HAS_Column;20230801172348;20230801172348;99991231000000;72NE3LEDQOPFTTSA0N35O0ERO0;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~11~amount;Column;265GOFDUIAOEA5JEOCDCNILTPB;Table_HAS_Column;20230801172348;20230801172348;99991231000000;78OMRD2LUKQMHPNEF9HSKAA8DP;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~9~order_id;Column;69PTHJSNJUR0DRK3UF52DKVLML;Table_HAS_Column;20230801172348;20230801172348;99991231000000;32Q8761858VU016DNNDQO8IS54;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;7JM8O7SKFJIHFCRP7AV24ESSQR;Table;Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~10~payment_method;Column;1FNMNJ7L5FL7MMKPS7G8VS9FMV;Table_HAS_Column;20230801172348;20230801172348;99991231000000;4SJT4LJVPRLG9L2N09O76IO9H1;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~50~bank_transfer_a;Column;29UM8G83G2DSHRTHU33JEOBF5F;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;7Q2LNPF9VT4GOG9M9TQS96HVB2;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~52~coupon_a;Column;29VFK42IM0SR3TPK79V0HUTS3N;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;66F9TAAGD6PT8H6JBIRQE6MUK5;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~51~credit_card_a;Column;1E06DV3NGSABN6JQR1HNPV25N0;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;DFJBVSOU2F8A8S2PL6PP7337N;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~53~gift_card_a;Column;4B8O3B2LKVQ88NN1LB99OT99KS;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;36B277BL2S262DDQEP256GKKS0;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;5OQGSS0QEPKO2IOCQOK8VUVEB;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~49~order_id;Column;46613809I8RN5DL11QFFMSEF7A;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;5R35Q9GKGB2749GM5ST802E9EL;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;JMIF9IHQ5966DOKT2JBA2UBT8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16~*;Column;1JRBGG1IHMVM8VUA45DJ080OVO;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;19IL3319KI0ES4O83QC4G4TBKN;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;JMIF9IHQ5966DOKT2JBA2UBT8;With_cte;Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;Column;43KJ7P7H0O8IH06K03L0618HU8;With_cte_HAS_Column;20230801172348;20230801172348;99991231000000;48K7V21BD2VN3LPFD70DAO2PVH;1;I
